ID,floor,Cx,Cy,Xmax,Ymax,Xmin,Ymin
5cd56b64e2acfd2d33b5932f,2F,56.35260474242421,81.66592049999998,42.02769025757579,64.78045950000002,-46.23529174242421,-66.52919699999998
5cd56b64e2acfd2d33b5932f,3F,58.22434428571429,82.31341458730157,40.84343571428571,64.60481541269843,-48.43175028571429,-68.12272858730157
5cd56b64e2acfd2d33b5932f,4F,56.97458652999999,84.99779996000002,42.479133470000015,61.85886003999998,-46.540164029999985,-71.04363096000003
5cd56b64e2acfd2d33b5932f,5F,52.55204387301587,87.49288936507938,42.88312112698413,60.64595063492061,-43.42963287301587,-74.85270636507937
5cd56b64e2acfd2d33b5932f,6F,35.970925,17.718601,5.194355000000002,1.9890350000000012,-5.194355000000002,-1.9890349999999994
5cd56b64e2acfd2d33b5932f,B1,60.3797781438849,75.94225969784173,60.9434218561151,93.43903030215827,-49.9083271438849,-63.575674697841734
5cd56b67e2acfd2d33b596bd,B1,59.339762901098894,74.9790551758242,32.86582709890111,19.840364824175794,-47.21250190109889,-34.6959951758242
5cd56b67e2acfd2d33b596bd,B2,64.80203189473683,72.58377590526317,19.548318105263178,33.12746409473684,-54.22722789473683,-39.926648905263164
5cd56b67e2acfd2d33b596bd,F1,64.64306206060606,74.25263033333336,36.20351793939395,32.71243966666664,-45.64334006060606,-41.369573333333356
5cd56b67e2acfd2d33b596bd,F2,58.43471102247192,64.10578256179774,26.35146897752808,30.42425743820226,-48.10214502247192,-46.35972256179774
5cd56b67e2acfd2d33b596bd,F3,62.39419114252877,70.9167224367816,28.320008857471237,27.058167563218404,-55.18850644252877,-55.2448844367816
5cd56b6ae2acfd2d33b59c90,F1,22.683635749999997,18.579119178571435,16.50925425,9.235938821428565,-19.126641749999997,-9.510659178571435
5cd56b6ae2acfd2d33b59c90,F2,43.87537286111111,28.270022805555556,48.80831713888889,20.248692194444445,-27.83800386111111,-11.324500805555555
5cd56b6ae2acfd2d33b59c90,F3,47.91129993023257,27.746154116279072,45.26974006976742,20.847671883720928,-37.40085893023257,-19.41520411627907
5cd56b6ae2acfd2d33b59ccb,B1,103.76389662082528,133.64788046823833,86.21520337917471,117.13460953176167,-77.52985662082529,-94.31451746823834
5cd56b6ae2acfd2d33b59ccb,F1,84.49625088192768,129.9877763026223,90.71784911807232,87.98218369737768,-76.50591018192767,-102.91961930262231
5cd56b6ae2acfd2d33b59ccb,F2,85.25428267647051,121.18079499465244,76.40465732352949,98.46648500534755,-67.7481226764705,-108.95068999465245
5cd56b6ae2acfd2d33b59ccb,F3,85.76683874404252,123.7790009955867,75.83738125595748,95.7685290044133,-67.03425674404252,-111.4188569955867
5cd56b6ae2acfd2d33b59ccb,F4,81.84369250982435,123.14672640227471,79.69149749017565,96.14508359772529,-63.21029450982435,-111.31233540227471
5cd56b6ae2acfd2d33b59ccb,F5,89.69231338504207,112.22062006470578,59.474636614957944,107.4652299352942,-82.82212278504207,-102.44545406470579
5cd56b6ae2acfd2d33b59ccc,1F,89.83169595081965,60.78573971311475,30.50480404918035,78.23698028688524,-37.99366795081965,-57.20721171311475
5cd56b6ae2acfd2d33b59ccc,2F,87.1592655172414,79.24776865517242,26.321214482758606,58.322931344827566,-30.834015517241397,-51.17563465517242
5cd56b6ae2acfd2d33b59ccc,3F,83.73815031999999,90.29460144,31.112115680000016,48.857348560000005,-27.005600319999985,-41.656528439999995
5cd56b6ae2acfd2d33b59ccc,4F,84.30443361538462,88.61755869230771,30.69839638461538,50.11872130769228,-27.94689761538462,-41.49525169230771
5cd56b6ae2acfd2d33b59ccc,5F,85.24618455172414,86.4078857586207,30.577050448275855,52.62708424137929,-28.76781055172414,-38.241435758620696
5cd56b6ae2acfd2d33b59ccc,6F,83.6069169,87.95741803333334,31.3638931,50.52911196666665,-26.606313900000004,-40.16594103333334
5cd56b6ae2acfd2d33b59ccc,7F,82.13356049999999,89.4686225333333,31.45521550000001,49.134347466666696,-27.056980499999987,-40.4621945333333
5cd56b6ae2acfd2d33b59ccc,8F,79.93413296969696,93.24040639393941,35.19211703030304,45.4617136060606,-34.74604296969696,-45.10319139393941
5cd56b6ae2acfd2d33b59ccc,9F,80.943521625,96.34224416666667,39.502518374999994,41.36472583333334,-24.381864625000006,-48.97577016666668
5cd56b6ae2acfd2d33b59ccc,B1,82.57914156052635,91.29541984210532,53.70613843947365,118.45353015789469,-75.32793896052635,-79.58991384210532
5cd56b6be2acfd2d33b59d1f,F1,44.47855403333333,42.17185324,25.920655966666665,34.60500676,-24.885590033333333,-34.417212639999995
5cd56b6be2acfd2d33b59d1f,F2,45.461482586206905,41.33208272413794,20.264427413793094,22.32111127586206,-18.731682586206905,-22.87707672413794
5cd56b6be2acfd2d33b59d1f,F3,65.01491612903226,48.17673838225805,42.77566387096775,38.61973161774195,-45.47108612903226,-41.74415168225805
5cd56b6ee2acfd2d33b5a247,F1,61.09573732499998,35.373083825,42.04932267500002,27.186956175,-45.90707232499998,-23.829012825
5cd56b6ee2acfd2d33b5a247,F2,54.72867652941177,35.89523138235295,41.13092747058823,26.779325617647054,-39.316126529411775,-21.292312382352947
5cd56b6ee2acfd2d33b5a247,F3,79.08668411764702,45.72374014705881,23.471161882352973,18.883059852941194,-26.26029111764702,-17.791712147058814
5cd56b6ee2acfd2d33b5a247,F4,59.9635095,33.2073208,7.583980499999996,4.013233200000002,-7.227449499999999,-4.695147799999997
5cd56b6fe2acfd2d33b5a386,F1,88.30752625000004,66.02382561458333,39.72219374999996,31.852540385416674,-39.09082825000004,-27.316233614583332
5cd56b6fe2acfd2d33b5a386,F2,91.22172970129867,67.83441677922077,36.54370429870133,66.05346322077922,-38.47880170129867,-31.145123779220775
5cd56b6fe2acfd2d33b5a386,F3,94.67579716101699,68.21438998305082,44.971802838983024,52.452490016949184,-52.541317161016984,-34.100029983050824
5cd56b70e2acfd2d33b5a44e,F1,52.70675369506173,33.153854851851854,46.51035630493828,18.404598148148146,-50.17032239506173,-16.120441851851854
5cd56b70e2acfd2d33b5a44e,F2,76.14187612162162,29.969467364864872,33.49593387837838,11.703620635135128,-56.618240121621625,-13.397981364864872
5cd56b70e2acfd2d33b5a44e,F3,80.6333229,28.284082699999992,22.192617100000007,4.767560300000007,-16.291452899999996,-8.440851699999993
5cd56b70e2acfd2d33b5a552,F1,51.42022051908399,52.13435572671756,42.375299480916006,33.86511027328244,-43.16780351908399,-46.01721272671756
5cd56b70e2acfd2d33b5a552,F2,53.30596329574473,56.14889065248226,41.70982670425526,39.70623434751774,-45.59641859574473,-41.87243165248226
5cd56b70e2acfd2d33b5a552,F3,51.042904191199995,51.96380229599999,42.32122580880001,36.490967704000006,-44.159638691199994,-37.16719329599999
5cd56b70e2acfd2d33b5a552,F4,56.67186006956523,53.176960982608705,37.84872393043477,35.9766690173913,-47.680033069565226,-39.288381982608705
5cd56b75e2acfd2d33b5af29,F1,119.71324621212126,38.268614151515166,24.70850378787874,10.302095848484832,-66.45424621212126,-12.292231151515168
5cd56b75e2acfd2d33b5af29,F2,108.2706251428571,36.5859106122449,53.916444857142906,23.7993243877551,-62.0927351428571,-18.705394612244902
5cd56b76e2acfd2d33b5b0be,B1,83.28166387499999,84.39376125000001,24.990836125,24.925578749999985,-26.62827087499999,-21.95641125000001
5cd56b76e2acfd2d33b5b0be,F1,86.22105024695124,72.52732185365849,94.04360975304876,40.32448814634151,-72.07470824695123,-58.24494685365849
5cd56b76e2acfd2d33b5b0be,F2,97.73373232758624,39.68145679310344,81.41819767241375,29.678813206896557,-83.80111932758624,-26.013257793103442
5cd56b76e2acfd2d33b5b0be,F3,68.04703188311687,59.41675980519479,113.41973811688312,42.1989101948052,-59.12634188311687,-43.89827280519479
5cd56b76e2acfd2d33b5b0be,F4,60.202760793103444,36.940564413793105,121.35775920689656,24.159693586206892,-43.38285479310345,-22.977284413793107
5cd56b76e2acfd2d33b5b0be,F5,49.758949633333344,37.64918706666666,131.01560036666666,23.799935933333337,-33.495105633333345,-23.32110206666666
5cd56b77e2acfd2d33b5b22b,B1,43.770614266666676,38.45344383333334,24.381515733333323,27.642931166666656,-28.770505266666675,-25.46567383333334
5cd56b77e2acfd2d33b5b22b,F1,28.554853081818177,39.820963318181825,16.361246918181823,16.014266681818178,-24.266004681818178,-21.288567318181826
5cd56b77e2acfd2d33b5b22b,F2,37.621482937500005,37.374870937500006,19.288250062499998,18.490993062499996,-18.533860937500005,-10.008117937500007
5cd56b77e2acfd2d33b5b22b,F3,37.68736923809524,37.80880009523809,19.450050761904755,16.983355904761908,-18.322249238095242,-10.809368095238092
5cd56b77e2acfd2d33b5b22b,F4,36.427040545454545,37.84160972727273,22.11086645454545,16.646652272727266,-17.168953545454546,-11.176257727272734
5cd56b77e2acfd2d33b5b22b,F5,40.504875285714284,38.79420652380953,17.543314714285714,15.682093476190474,-20.244039285714283,-11.919383523809529
5cd56b77e2acfd2d33b5b310,B1,41.01268327999999,137.73643196000003,22.81543372000001,15.157488039999976,-14.06882327999999,-15.515865960000028
5cd56b77e2acfd2d33b5b310,F1,46.509042780487825,91.94103920650404,39.41616721951218,63.69038079349595,-44.47441438048782,-89.75415120650405
5cd56b77e2acfd2d33b5b310,F2,53.452557695238056,108.47797700952381,32.296952304761945,68.55090299047617,-24.718680695238056,-104.73739800952382
5cd56b77e2acfd2d33b5b310,F3,49.92959023076922,113.88709069230772,30.529519769230774,62.46689930769229,-23.298439230769223,-70.10342569230772
5cd56b77e2acfd2d33b5b310,F4,34.3037021875,34.501053062500006,10.201117812500001,11.264251937499992,-5.7233641875,-9.365135062500006
5cd56b77e2acfd2d33b5b310,F5,36.378944277777784,32.39644777777777,10.935993722222214,8.157854222222227,-5.328075277777785,-10.514224777777773
5cd56b79e2acfd2d33b5b74e,F1,99.9387724386363,50.38135633409092,53.856657561363704,52.65722366590908,-96.9691588386363,-44.83103763409092
5cd56b79e2acfd2d33b5b74e,F2,102.078353,49.883089999999996,14.386886999999987,23.83738000000001,-27.356543000000002,-11.328239999999994
5cd56b79e2acfd2d33b5b74e,F3,74.03827010000002,63.05782382000006,47.89107389999998,50.33070617999994,-43.97159710000002,-42.293407820000056
5cd56b79e2acfd2d33b5b74e,F4,101.05527666666667,59.132631333333336,0.8406433333333325,0.8729886666666644,-1.681286666666665,-1.745977333333336
5cd56b79e2acfd2d33b5b74e,F5,95.9395986,57.942107899999996,22.102541400000007,17.0875221,-24.417282599999993,-17.722937899999998
5cd56b79e2acfd2d33b5b77c,B1,53.834259061224486,55.31586871428571,45.03866593877551,40.24671528571429,-37.48180906122448,-44.935244714285716
5cd56b79e2acfd2d33b5b77c,B2,94.21392234579437,112.52561467757005,59.76315765420563,105.34048532242994,-76.82148534579437,-97.14197917757005
5cd56b79e2acfd2d33b5b77c,L1,84.2281707083334,89.76587645833337,75.16599929166661,78.98195354166663,-50.108503708333394,-76.50472345833336
5cd56b79e2acfd2d33b5b77c,L2,76.32850302884616,85.5552174134616,41.01579697115385,77.5112325865384,-48.89212502884615,-70.3359554134616
5cd56b79e2acfd2d33b5b77c,L3,75.70552417582421,87.0663625054945,41.886585824175796,76.5478974945055,-48.56071217582421,-73.2017455054945
5cd56b79e2acfd2d33b5b77c,L4,82.44491648913048,95.11154214130435,37.58726351086952,67.88215785869563,-34.175839489130475,-62.28996714130435
5cd56b79e2acfd2d33b5b77c,L5,81.6292123980583,94.33866831067957,36.338751601941695,68.80095168932044,-35.2977303980583,-61.38105331067957
5cd56b7de2acfd2d33b5c14b,F1,91.72873274193546,37.955756177419346,35.782297258064546,26.78187382258065,-30.08657074193546,-29.024344177419344
5cd56b7de2acfd2d33b5c14b,F2,90.03428875384614,40.63526135384615,40.74839124615386,25.39082864615385,-25.099528753846144,-29.706458853846147
5cd56b7de2acfd2d33b5c14b,F3,72.50171392499998,53.573792925,10.667460075000022,12.165607075000004,-7.996923924999976,-13.158368924999998
5cd56b83e2acfd2d33b5cab0,1F,103.5151514533333,101.94442796000003,62.5537985466667,87.95685203999999,-93.80721745333331,-86.00794696000003
5cd56b83e2acfd2d33b5cab0,2F,110.81016961403515,111.10866993567242,98.24113038596485,107.64883006432757,-91.64858461403514,-86.96968193567243
5cd56b83e2acfd2d33b5cab0,3F,122.78752238333337,79.09360961666667,55.007737616666645,81.32166038333332,-109.57144638333337,-53.96575461666667
5cd56b83e2acfd2d33b5cab0,4F,104.82425163636367,109.68447922222225,63.57023836363632,87.57480077777774,-80.88308163636367,-88.13926322222225
5cd56b83e2acfd2d33b5cab0,5F,64.0486873614458,96.19518233734941,77.26564263855421,82.58318766265059,-49.9736963614458,-76.88989633734941
5cd56b83e2acfd2d33b5cab0,B1,106.07014003149604,102.99792626771672,71.52751996850395,90.77708373228329,-77.19352403149604,-78.70740626771672
5cd56b83e2acfd2d33b5cab0,B2,105.42268040136064,85.76800448299323,92.35328959863936,82.06082551700678,-91.42444090136064,-66.76891048299323
5cd56b86e2acfd2d33b5cf97,B1,105.60493438461539,50.45647876923078,18.334961615384614,8.64356523076922,-31.596124384615393,-9.422710769230775
5cd56b86e2acfd2d33b5cf97,F1,85.43579999438205,41.24459420561798,85.31696000561794,51.21029579438203,-71.21349699438206,-39.45430030561798
5cd56b86e2acfd2d33b5cf97,F2,76.16241669230767,47.35263794082842,64.96574330769234,37.576932059171575,-65.34817169230767,-35.96516894082842
5cd56b86e2acfd2d33b5cf97,F3,61.415990422413785,52.59834777586206,75.68590957758622,27.42081722413794,-51.07817142241379,-39.883682775862056
5cd56b89e2acfd2d33b5d61e,F1,13.326933089361704,14.967317280851063,6.9432329106382955,10.082161719148939,-11.181176889361705,-11.713873780851063
5cd56b89e2acfd2d33b5d61e,F2,21.225633225806448,13.469184748387093,13.699296774193556,8.838482251612906,-10.382425225806447,-7.991835748387093
5cd56b89e2acfd2d33b5d61e,F3,20.722530113333335,15.876379620000002,18.96504188666667,7.046674379999999,-16.919905913333334,-10.000124120000002
5cd56b89e2acfd2d33b5d759,B1,31.208986857142854,31.17815557142857,11.455393142857147,3.7675994285714296,-16.383807857142855,-3.548810571428568
5cd56b89e2acfd2d33b5d759,F1,97.8547427804878,81.55337162195123,57.8726772195122,54.29025837804876,-67.8799747804878,-54.32056062195123
5cd56b89e2acfd2d33b5d759,F2,97.13001317307695,127.28665711538464,64.78094682692304,17.47484288461537,-73.33857317307695,-13.410787115384636
5cd56b89e2acfd2d33b5d759,F3,95.42485552631578,77.69788756842104,80.48194447368422,54.15100243157897,-61.174595526315784,-61.86077256842104
5cd56b89e2acfd2d33b5d759,F4,71.58092354545454,117.91377045454543,11.904416454545455,3.674029545454573,-11.779535545454536,-4.4314104545454285
5cd56b89e2acfd2d33b5d75a,F1,18.563996779166665,86.63339156354165,15.922523220833334,69.83370843645834,-12.738952179166665,-84.58917776354166
5cd56b89e2acfd2d33b5d75a,F2,20.350636313432833,84.74362346268654,14.59269368656717,63.95328653731346,-13.863688313432833,-62.10926946268654
5cd56b8be2acfd2d33b5db68,B1,71.17644166666668,26.364029,6.736758333333327,8.446613000000003,-11.050181666666674,-8.898700999999999
5cd56b8be2acfd2d33b5db68,F1,69.2690129736842,79.16169357894739,51.1408670263158,77.81791642105262,-49.945926973684195,-64.38589257894739
5cd56b8be2acfd2d33b5db68,F2,43.947848119999996,103.62705839999998,26.216601880000006,54.20670160000003,-30.795852119999996,-44.367632399999984
5cd56b8de2acfd2d33b5dd26,B1,21.900563437499997,26.301578312500002,16.945898562500005,7.195191687499996,-13.361274937499998,-20.634200312500003
5cd56b8de2acfd2d33b5dd26,F1,33.06960881250001,42.86304781250001,25.534525187499995,16.633656187499994,-13.448554812500007,-27.322442812500007
5cd56b8de2acfd2d33b5dd26,F2,28.92515811111111,41.6709815,17.068811888888888,15.948513499999997,-25.45468411111111,-22.551968500000005
5cd56b8de2acfd2d33b5dd26,F3,29.246963391666668,46.6286835,15.99044060833333,10.5249965,-24.949330691666667,-13.482173500000002
5cd56b90e2acfd2d33b5e33f,B1,117.24240062589918,90.58613193525176,55.40566937410081,55.19131806474823,-53.40119062589918,-48.53981393525176
5cd56b90e2acfd2d33b5e33f,B2,117.0717972283951,88.15217440123462,56.23078277160491,57.857025598765375,-53.007047228395095,-59.72516440123462
5cd56b90e2acfd2d33b5e33f,F1,78.57512500431027,55.035026912931,82.82921499568972,57.161949087069004,-65.07686700431026,-51.901398812931
5cd56b90e2acfd2d33b5e33f,F2,75.32183671895426,58.26612864052286,83.33151328104573,43.99359135947714,-57.70710371895426,-34.10134164052286
5cd56b90e2acfd2d33b5e33f,F3,84.22333885161294,60.996658354838665,74.14452114838707,49.382591645161334,-65.29452685161294,-36.26241735483866
5cd56b90e2acfd2d33b5e33f,F4,93.2743555176471,47.240009129411774,65.80723448235291,37.79177087058822,-37.501959517647094,-22.829029129411776
5cd56b90e2acfd2d33b5e33f,F5,112.58293833333333,50.554968333333335,0.7201916666666648,2.774564666666663,-1.4403833333333296,-1.3872823333333315
5cd56b91e2acfd2d33b5e466,F1,79.10712328571428,11.1428031,36.50649671428572,11.6830689,-28.717693285714283,-7.2657091000000005
5cd56b91e2acfd2d33b5e466,F2,95.9730318888889,22.318575666666664,10.854544111111096,10.610780333333334,-5.008576888888896,-9.809148666666664
5cd56b91e2acfd2d33b5e466,F3,87.53575652173913,22.74845952173913,40.971243478260874,16.178325478260874,-67.15120652173913,-6.9356205217391285
5cd56b91e2acfd2d33b5e4b1,B1,24.393014588235285,42.844576286274496,16.838415411764718,30.95885371372551,-10.662806588235286,-37.158477686274495
5cd56b91e2acfd2d33b5e4b1,B2,27.16691629230768,51.23605536923077,18.145827707692323,27.523764630769236,-8.77557629230768,-40.61342036923077
5cd56b91e2acfd2d33b5e4b1,F1,25.982731482758616,46.0022273908046,15.828148517241381,42.6027626091954,-19.447627482758616,-40.8468583908046
5cd56b91e2acfd2d33b5e4b1,F2,27.28578777586206,47.658803465517245,14.54778222413794,37.77226653448276,-14.040021775862062,-38.14301946551724
5cd56b91e2acfd2d33b5e4b1,F3,27.496139400000008,44.50857336666669,14.16735859999999,37.188386633333316,-18.354453400000008,-36.27976686666669
5cd56b91e2acfd2d33b5e4b1,F4,26.042481191489355,47.54748348510638,15.330134808510646,33.34942651489362,-11.332618191489354,-41.579431085106386
5cd56b91e2acfd2d33b5e4b1,F5,30.01785874358974,41.095356923076935,11.715486256410259,32.86999807692307,-14.331630743589741,-34.33470092307694
5cd56b91e2acfd2d33b5e4b1,F6,34.405613,7.880224533333333,7.601836999999996,3.9635734666666664,-6.4358410000000035,-6.024203533333333
5cd56b91e2acfd2d33b5e4b2,F1,57.045025268292704,24.54647685365854,35.872374731707296,17.68933614634146,-41.3335962682927,-17.88601885365854
5cd56b91e2acfd2d33b5e4b2,F2,29.12143317647059,21.902389205882347,17.322406823529413,10.450880794117655,-14.781560176470588,-10.476678205882347
5cd56b91e2acfd2d33b5e4b2,F3,28.864247777777774,24.970383777777776,12.752362222222228,4.751938222222222,-10.459389777777773,-9.064327777777777
5cd56b96e2acfd2d33b5ef55,B1,54.150538051724126,93.6399462586207,44.13941194827588,52.8674737413793,-31.709345051724128,-46.3125612586207
5cd56b96e2acfd2d33b5ef55,F1,73.25881715384618,53.8029422051282,33.115092846153814,40.5182277948718,-46.87836615384618,-28.499130205128196
5cd56b96e2acfd2d33b5ef55,F2,76.64773348275864,56.28844182758622,50.751466517241354,40.859598172413776,-49.46163748275864,-43.78804282758622
